Date,Time,Truth,Distance,St Dev,Successes,Attempts,RSSI(range),RTT(range),RSSI(scan),RTT(scan),Frequency,CenterFreq0,CenterFreq1,BW,Standard,BSSID,SSID,e0,e1,
2024-02-23,17-43-42.495,0.5,12.084,0.154,6,31,-67,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-42.639,0.5,11.993,0,3,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-39-53.338,*,0,0,0,0,0,0,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",
2024-02-23,17-43-42.941,0.5,12.105,0,1,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.089,0.5,12.105,0.024,4,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.222,0.5,12.013,0.043,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.365,0.5,12.086,0.132,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.518,0.5,12.064,0.099,3,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.662,0.5,12.088,0.041,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.816,0.5,12.02,0.026,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-43.982,0.5,11.931,0.157,9,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-44.137,0.5,12.042,0.106,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-44.299,0.5,12.082,0.045,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-44.451,0.5,12.001,0.049,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-44.600,0.5,12.005,0.061,6,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-44.787,0.5,12.035,0.103,7,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-44.945,0.5,12.043,0.045,8,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-45.101,0.5,11.981,0.078,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-45.256,0.5,12.052,0.029,3,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-45.425,0.5,12.08,0.083,8,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-45.586,0.5,12.086,0.083,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-45.744,0.5,12.077,0.08,7,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-45.917,0.5,12.104,0.14,9,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-46.088,0.5,12.135,0.121,7,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-46.239,0.5,12.064,0.05,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-46.408,0.5,12.012,0.044,4,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-46.582,0.5,12.071,0.043,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-46.731,0.5,12.024,0.068,4,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-46.900,0.5,12.05,0.112,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-47.065,0.5,12.074,0.015,5,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-47.254,0.5,12.04,0.056,7,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-47.424,0.5,12.076,0.068,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-47.587,0.5,12.13,0,2,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-47.753,0.5,12.051,0,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-47.918,0.5,12.054,0.096,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-48.084,0.5,12.055,0.055,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-48.264,0.5,11.966,0.117,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-48.445,0.5,12.023,0,3,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-48.633,0.5,12.235,0.032,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-48.804,0.5,12.047,0,4,31,-67,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-48.964,0.5,12.061,0.069,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-49.154,0.5,11.993,0.024,5,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-49.330,0.5,12.025,0.05,5,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-49.508,0.5,12.06,0.062,7,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-49.693,0.5,12.11,0.152,7,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-49.868,0.5,12.089,0.104,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-50.032,0.5,12.047,0.108,7,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-50.208,0.5,11.993,0,2,31,-69,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-50.379,0.5,12.027,0.029,6,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
2024-02-23,17-43-50.552,0.5,12.061,0.068,3,31,-68,1,-57,1,5745,5775,0,80,11ac,9c:4f:5f:49:29:f6,"rtt-magic",5745,16,
